id,date,cases,deaths,recovered
3157000,2020-02-04,0,0,0
3157000,2020-02-05,0,0,0
3157000,2020-02-06,0,0,0
3157000,2020-02-07,0,0,0
3157000,2020-02-08,0,0,0
3157000,2020-02-09,0,0,0
3157000,2020-02-10,0,0,0
3157000,2020-02-11,0,0,0
3157000,2020-02-12,0,0,0
3157000,2020-02-13,0,0,0
3157000,2020-02-14,0,0,0
3157000,2020-02-15,0,0,0
3157000,2020-02-16,0,0,0
3157000,2020-02-17,0,0,0
3157000,2020-02-18,0,0,0
3157000,2020-02-19,0,0,0
3157000,2020-02-20,0,0,0
3157000,2020-02-21,0,0,0
3157000,2020-02-22,0,0,0
3157000,2020-02-23,0,0,0
3157000,2020-02-24,0,0,0
3157000,2020-02-25,0,0,0
3157000,2020-02-26,0,0,0
3157000,2020-02-27,0,0,0
3157000,2020-02-28,0,0,0
3157000,2020-02-29,0,0,0
3157000,2020-03-01,0,0,0
3157000,2020-03-02,0,0,0
3157000,2020-03-03,0,0,0
3157000,2020-03-04,0,0,0
3157000,2020-03-05,0,0,0
3157000,2020-03-06,0,0,0
3157000,2020-03-07,0,0,0
3157000,2020-03-08,0,0,0
3157000,2020-03-09,0,0,0
3157000,2020-03-10,0,0,0
3157000,2020-03-11,0,0,0
3157000,2020-03-12,0,0,0
3157000,2020-03-13,2,0,2
3157000,2020-03-14,2,0,2
3157000,2020-03-15,2,0,2
3157000,2020-03-16,2,0,2
3157000,2020-03-17,8,0,8
3157000,2020-03-18,9,0,9
3157000,2020-03-19,13,0,13
3157000,2020-03-20,15,0,15
3157000,2020-03-21,20,0,20
3157000,2020-03-22,21,0,21
3157000,2020-03-23,23,0,23
3157000,2020-03-24,25,0,25
3157000,2020-03-25,31,0,31
3157000,2020-03-26,40,0,40
3157000,2020-03-27,47,0,47
3157000,2020-03-28,59,0,59
3157000,2020-03-29,61,1,60
3157000,2020-03-30,79,6,73
3157000,2020-03-31,89,6,83
3157000,2020-04-01,94,6,88
3157000,2020-04-02,100,7,93
3157000,2020-04-03,106,7,99
3157000,2020-04-04,110,8,102
3157000,2020-04-05,110,8,102
3157000,2020-04-06,110,8,102
3157000,2020-04-07,117,8,109
3157000,2020-04-08,122,8,114
3157000,2020-04-09,124,8,116
3157000,2020-04-10,124,8,116
3157000,2020-04-11,126,9,117
3157000,2020-04-12,126,9,117
3157000,2020-04-13,126,9,117
3157000,2020-04-14,127,9,118
3157000,2020-04-15,130,10,120
3157000,2020-04-16,130,10,120
3157000,2020-04-17,132,10,122
3157000,2020-04-18,132,10,122
3157000,2020-04-19,132,10,122
3157000,2020-04-20,132,10,122
3157000,2020-04-21,135,10,125
3157000,2020-04-22,136,10,126
3157000,2020-04-23,136,10,126
3157000,2020-04-24,137,11,126
3157000,2020-04-25,137,11,126
3157000,2020-04-26,137,11,126
3157000,2020-04-27,137,11,126
3157000,2020-04-28,139,11,128
3157000,2020-04-29,140,11,129
3157000,2020-04-30,140,11,129
3157000,2020-05-01,140,11,129
3157000,2020-05-02,140,11,129
3157000,2020-05-03,140,11,129
3157000,2020-05-04,140,11,129
3157000,2020-05-05,141,11,130
3157000,2020-05-06,141,11,130
3157000,2020-05-07,141,11,130
3157000,2020-05-08,141,11,130
3157000,2020-05-09,141,11,130
3157000,2020-05-10,141,11,130
3157000,2020-05-11,141,11,130
3157000,2020-05-12,141,11,130
3157000,2020-05-13,141,11,130
3157000,2020-05-14,141,11,130
3157000,2020-05-15,141,11,130
3157000,2020-05-16,141,11,130
3157000,2020-05-17,141,11,130
3157000,2020-05-18,141,11,130
3157000,2020-05-19,141,11,130
3157000,2020-05-20,141,11,130
3157000,2020-05-21,142,11,131
3157000,2020-05-22,142,11,131
3157000,2020-05-23,142,11,131
3157000,2020-05-24,142,11,131
3157000,2020-05-25,143,11,132
3157000,2020-05-26,143,11,132
3157000,2020-05-27,143,11,132
3157000,2020-05-28,143,11,132
3157000,2020-05-29,145,11,134
3157000,2020-05-30,145,11,134
3157000,2020-05-31,145,11,134
3157000,2020-06-01,145,11,134
3157000,2020-06-02,145,11,134
3157000,2020-06-03,147,11,136
3157000,2020-06-04,149,11,138
3157000,2020-06-05,150,11,139
3157000,2020-06-06,150,11,139
3157000,2020-06-07,150,11,139
3157000,2020-06-08,151,11,140
3157000,2020-06-09,154,11,143
3157000,2020-06-10,154,11,143
3157000,2020-06-11,156,11,145
3157000,2020-06-12,157,11,146
3157000,2020-06-13,158,11,147
3157000,2020-06-14,158,11,147
3157000,2020-06-15,158,11,147
3157000,2020-06-16,159,11,148
3157000,2020-06-17,160,11,149
3157000,2020-06-18,160,11,149
3157000,2020-06-19,160,11,149
3157000,2020-06-20,160,11,149
3157000,2020-06-21,160,11,149
3157000,2020-06-22,160,11,149
3157000,2020-06-23,161,11,150
3157000,2020-06-24,161,11,150
3157000,2020-06-25,161,11,150
3157000,2020-06-26,161,11,150
3157000,2020-06-27,161,11,150
3157000,2020-06-28,161,11,150
3157000,2020-06-29,161,11,150
3157000,2020-06-30,161,11,150
3157000,2020-07-01,161,11,150
3157000,2020-07-02,161,11,150
3157000,2020-07-03,161,11,150
3157000,2020-07-04,161,11,150
3157000,2020-07-05,161,11,150
3157000,2020-07-06,161,11,150
3157000,2020-07-07,161,11,150
3157000,2020-07-08,161,11,150
3157000,2020-07-09,161,11,150
3157000,2020-07-10,161,11,150
3157000,2020-07-11,161,11,150
3158000,2020-01-28,0,0,0
3158000,2020-01-29,0,0,0
3158000,2020-01-30,0,0,0
3158000,2020-01-31,0,0,0
3158000,2020-02-01,0,0,0
3158000,2020-02-02,0,0,0
3158000,2020-02-03,0,0,0
3158000,2020-02-04,0,0,0
3158000,2020-02-05,0,0,0
3158000,2020-02-06,0,0,0
3158000,2020-02-07,0,0,0
3158000,2020-02-08,0,0,0
3158000,2020-02-09,0,0,0
3158000,2020-02-10,0,0,0
3158000,2020-02-11,0,0,0
3158000,2020-02-12,0,0,0
3158000,2020-02-13,0,0,0
3158000,2020-02-14,0,0,0
3158000,2020-02-15,0,0,0
3158000,2020-02-16,0,0,0
3158000,2020-02-17,0,0,0
3158000,2020-02-18,0,0,0
3158000,2020-02-19,0,0,0
3158000,2020-02-20,0,0,0
3158000,2020-02-21,0,0,0
3158000,2020-02-22,0,0,0
3158000,2020-02-23,0,0,0
3158000,2020-02-24,0,0,0
3158000,2020-02-25,0,0,0
3158000,2020-02-26,0,0,0
3158000,2020-02-27,0,0,0
3158000,2020-02-28,0,0,0
3158000,2020-02-29,0,0,0
3158000,2020-03-01,0,0,0
3158000,2020-03-02,0,0,0
3158000,2020-03-03,0,0,0
3158000,2020-03-04,0,0,0
3158000,2020-03-05,0,0,0
3158000,2020-03-06,0,0,0
3158000,2020-03-07,0,0,0
3158000,2020-03-08,0,0,0
3158000,2020-03-09,0,0,0
3158000,2020-03-10,0,0,0
3158000,2020-03-11,0,0,0
3158000,2020-03-12,0,0,0
3158000,2020-03-13,0,0,0
3158000,2020-03-14,0,0,0
3158000,2020-03-15,0,0,0
3158000,2020-03-16,0,0,0
3158000,2020-03-17,1,0,1
3158000,2020-03-18,2,0,2
3158000,2020-03-19,3,0,3
3158000,2020-03-20,4,0,4
3158000,2020-03-21,4,0,4
3158000,2020-03-22,4,0,4
3158000,2020-03-23,8,0,8
3158000,2020-03-24,16,0,16
3158000,2020-03-25,20,0,20
3158000,2020-03-26,26,0,26
3158000,2020-03-27,31,0,31
3158000,2020-03-28,31,0,31
3158000,2020-03-29,31,0,31
3158000,2020-03-30,34,0,34
3158000,2020-03-31,37,0,37
3158000,2020-04-01,44,0,44
3158000,2020-04-02,52,0,52
3158000,2020-04-03,59,0,59
3158000,2020-04-04,59,0,59
3158000,2020-04-05,61,0,61
3158000,2020-04-06,74,0,74
3158000,2020-04-07,78,0,78
3158000,2020-04-08,83,0,83
3158000,2020-04-09,90,2,88
3158000,2020-04-10,106,4,102
3158000,2020-04-11,107,4,103
3158000,2020-04-12,107,4,103
3158000,2020-04-13,107,4,103
3158000,2020-04-14,112,5,107
3158000,2020-04-15,117,7,110
3158000,2020-04-16,125,9,116
3158000,2020-04-17,136,10,126
3158000,2020-04-18,137,10,127
3158000,2020-04-19,149,12,137
3158000,2020-04-20,149,12,137
3158000,2020-04-21,152,12,140
3158000,2020-04-22,156,12,144
3158000,2020-04-23,156,12,144
3158000,2020-04-24,161,13,148
3158000,2020-04-25,161,13,148
3158000,2020-04-26,161,13,148
3158000,2020-04-27,167,13,154
3158000,2020-04-28,168,13,155
3158000,2020-04-29,170,13,157
3158000,2020-04-30,171,13,158
3158000,2020-05-01,171,13,158
3158000,2020-05-02,171,13,158
3158000,2020-05-03,173,13,160
3158000,2020-05-04,173,13,160
3158000,2020-05-05,173,13,160
3158000,2020-05-06,173,13,160
3158000,2020-05-07,174,13,161
3158000,2020-05-08,175,13,162
3158000,2020-05-09,175,13,162
3158000,2020-05-10,175,13,162
3158000,2020-05-11,176,13,163
3158000,2020-05-12,177,14,163
3158000,2020-05-13,180,14,166
3158000,2020-05-14,181,14,167
3158000,2020-05-15,181,14,167
3158000,2020-05-16,181,14,167
3158000,2020-05-17,181,14,167
3158000,2020-05-18,181,14,167
3158000,2020-05-19,181,14,167
3158000,2020-05-20,182,14,168
3158000,2020-05-21,182,14,168
3158000,2020-05-22,182,14,168
3158000,2020-05-23,182,14,168
3158000,2020-05-24,182,14,168
3158000,2020-05-25,183,14,169
3158000,2020-05-26,183,14,169
3158000,2020-05-27,183,14,169
3158000,2020-05-28,185,14,171
3158000,2020-05-29,185,14,171
3158000,2020-05-30,188,14,174
3158000,2020-05-31,188,14,174
3158000,2020-06-01,188,14,174
3158000,2020-06-02,188,14,174
3158000,2020-06-03,189,14,175
3158000,2020-06-04,189,14,175
3158000,2020-06-05,189,14,175
3158000,2020-06-06,189,14,175
3158000,2020-06-07,189,14,175
3158000,2020-06-08,190,14,176
3158000,2020-06-09,190,14,176
3158000,2020-06-10,190,14,176
3158000,2020-06-11,190,14,176
3158000,2020-06-12,190,14,176
3158000,2020-06-13,190,14,176
3158000,2020-06-14,190,14,176
3158000,2020-06-15,190,14,176
3158000,2020-06-16,190,14,176
3158000,2020-06-17,190,14,176
3158000,2020-06-18,190,14,176
3158000,2020-06-19,190,14,176
3158000,2020-06-20,190,14,176
3158000,2020-06-21,190,14,176
3158000,2020-06-22,190,14,176
3158000,2020-06-23,190,14,176
3158000,2020-06-24,190,14,176
3158000,2020-06-25,190,14,176
3158000,2020-06-26,190,14,176
3158000,2020-06-27,190,14,176
3158000,2020-06-28,190,14,176
3158000,2020-06-29,190,14,176
3158000,2020-06-30,190,14,176
3158000,2020-07-01,190,14,176
3158000,2020-07-02,190,14,176
3158000,2020-07-03,190,14,176
3158000,2020-07-04,190,14,176
3158000,2020-07-05,190,14,176
3158000,2020-07-06,190,14,176
3158000,2020-07-07,190,14,176
3158000,2020-07-08,190,14,176
3158000,2020-07-09,190,14,176
3158000,2020-07-10,190,14,176
3158000,2020-07-11,190,14,176
3159000,2020-01-28,0,0,0
3159000,2020-01-29,0,0,0
3159000,2020-01-30,0,0,0
3159000,2020-01-31,0,0,0
3159000,2020-02-01,0,0,0
3159000,2020-02-02,0,0,0
3159000,2020-02-03,0,0,0
3159000,2020-02-04,0,0,0
3159000,2020-02-05,0,0,0
3159000,2020-02-06,0,0,0
3159000,2020-02-07,0,0,0
3159000,2020-02-08,0,0,0
3159000,2020-02-09,0,0,0
3159000,2020-02-10,0,0,0
3159000,2020-02-11,0,0,0
3159000,2020-02-12,0,0,0
3159000,2020-02-13,0,0,0
3159000,2020-02-14,0,0,0
3159000,2020-02-15,0,0,0
3159000,2020-02-16,0,0,0
3159000,2020-02-17,0,0,0
3159000,2020-02-18,0,0,0
3159000,2020-02-19,0,0,0
3159000,2020-02-20,0,0,0
3159000,2020-02-21,0,0,0
3159000,2020-02-22,0,0,0
3159000,2020-02-23,0,0,0
3159000,2020-02-24,0,0,0
3159000,2020-02-25,0,0,0
3159000,2020-02-26,0,0,0
3159000,2020-02-27,0,0,0
3159000,2020-02-28,0,0,0
3159000,2020-02-29,0,0,0
3159000,2020-03-01,0,0,0
3159000,2020-03-02,0,0,0
3159000,2020-03-03,0,0,0
3159000,2020-03-04,0,0,0
3159000,2020-03-05,0,0,0
3159000,2020-03-06,0,0,0
3159000,2020-03-07,0,0,0
3159000,2020-03-08,0,0,0
3159000,2020-03-09,0,0,0
3159000,2020-03-10,0,0,0
3159000,2020-03-11,0,0,0
3159000,2020-03-12,5,0,5
3159000,2020-03-13,6,0,6
3159000,2020-03-14,8,0,8
3159000,2020-03-15,10,0,10
3159000,2020-03-16,14,0,14
3159000,2020-03-17,19,0,19
3159000,2020-03-18,38,0,38
3159000,2020-03-19,45,0,45
3159000,2020-03-20,53,0,53
3159000,2020-03-21,63,0,63
3159000,2020-03-22,67,0,67
3159000,2020-03-23,78,0,78
3159000,2020-03-24,85,0,85
3159000,2020-03-25,94,0,94
3159000,2020-03-26,109,0,109
3159000,2020-03-27,127,0,127
3159000,2020-03-28,136,1,135
3159000,2020-03-29,163,6,157
3159000,2020-03-30,175,7,168
3159000,2020-03-31,186,8,178
3159000,2020-04-01,209,11,198
3159000,2020-04-02,229,13,216
3159000,2020-04-03,252,16,236
3159000,2020-04-04,265,21,244
3159000,2020-04-05,289,24,265
3159000,2020-04-06,298,24,274
3159000,2020-04-07,318,25,293
3159000,2020-04-08,345,29,316
3159000,2020-04-09,355,29,326
3159000,2020-04-10,389,32,357
3159000,2020-04-11,400,33,367
3159000,2020-04-12,454,38,416
3159000,2020-04-13,472,40,432
3159000,2020-04-14,476,40,436
3159000,2020-04-15,525,47,478
3159000,2020-04-16,548,49,499
3159000,2020-04-17,553,49,504
3159000,2020-04-18,598,51,547
3159000,2020-04-19,602,52,550
3159000,2020-04-20,626,56,570
3159000,2020-04-21,652,58,594
3159000,2020-04-22,677,58,619
3159000,2020-04-23,699,63,636
3159000,2020-04-24,707,63,644
3159000,2020-04-25,717,65,652
3159000,2020-04-26,719,65,654
3159000,2020-04-27,730,68,662
3159000,2020-04-28,740,69,671
3159000,2020-04-29,754,70,684
3159000,2020-04-30,759,70,689
3159000,2020-05-01,764,70,694
3159000,2020-05-02,764,70,694
3159000,2020-05-03,764,70,694
3159000,2020-05-04,764,70,694
3159000,2020-05-05,766,70,696
3159000,2020-05-06,768,71,697
3159000,2020-05-07,768,71,697
3159000,2020-05-08,776,71,705
3159000,2020-05-09,780,71,709
3159000,2020-05-10,780,71,709
3159000,2020-05-11,782,71,711
3159000,2020-05-12,784,72,712
3159000,2020-05-13,791,72,719
3159000,2020-05-14,792,72,720
3159000,2020-05-15,795,73,722
3159000,2020-05-16,795,73,722
3159000,2020-05-17,796,73,723
3159000,2020-05-18,797,73,724
3159000,2020-05-19,797,73,724
3159000,2020-05-20,801,73,728
3159000,2020-05-21,802,73,729
3159000,2020-05-22,808,73,735
3159000,2020-05-23,809,73,736
3159000,2020-05-24,809,73,736
3159000,2020-05-25,809,73,736
3159000,2020-05-26,810,73,737
3159000,2020-05-27,811,73,738
3159000,2020-05-28,821,74,747
3159000,2020-05-29,821,74,747
3159000,2020-05-30,846,74,772
3159000,2020-05-31,849,74,775
3159000,2020-06-01,875,74,801
3159000,2020-06-02,888,74,814
3159000,2020-06-03,904,74,830
3159000,2020-06-04,923,74,849
3159000,2020-06-05,952,74,878
3159000,2020-06-06,968,74,894
3159000,2020-06-07,989,74,915
3159000,2020-06-08,991,74,917
3159000,2020-06-09,994,74,920
3159000,2020-06-10,1004,74,930
3159000,2020-06-11,1010,74,936
3159000,2020-06-12,1021,74,947
3159000,2020-06-13,1027,74,953
3159000,2020-06-14,1034,74,960
3159000,2020-06-15,1041,74,967
3159000,2020-06-16,1049,74,975
3159000,2020-06-17,1062,74,987
3159000,2020-06-18,1115,74,1040
3159000,2020-06-19,1156,74,1081
3159000,2020-06-20,1185,74,1109
3159000,2020-06-21,1193,74,1117
3159000,2020-06-22,1199,74,1120
3159000,2020-06-23,1219,74,1140
3159000,2020-06-24,1225,74,1146
3159000,2020-06-25,1225,74,1146
3159000,2020-06-26,1230,76,1148
3159000,2020-06-27,1250,76,1163
3159000,2020-06-28,1253,76,1163
3159000,2020-06-29,1259,77,1165
3159000,2020-06-30,1261,77,1166
3159000,2020-07-01,1268,77,1166
3159000,2020-07-02,1268,77,1166
3159000,2020-07-03,1268,77,1166
3159000,2020-07-04,1272,77,1166
3159000,2020-07-05,1287,77,1166
3159000,2020-07-06,1287,77,1166
3159000,2020-07-07,1287,77,1166
3159000,2020-07-08,1289,77,1166
3159000,2020-07-09,1289,77,1166
3159000,2020-07-10,1289,77,1166
3159000,2020-07-11,1289,77,1166
3241000,2020-01-28,0,0,0
3241000,2020-01-29,0,0,0
3241000,2020-01-30,0,0,0
3241000,2020-01-31,0,0,0
3241000,2020-02-01,0,0,0
3241000,2020-02-02,0,0,0
3241000,2020-02-03,0,0,0
3241000,2020-02-04,0,0,0
3241000,2020-02-05,0,0,0
3241000,2020-02-06,0,0,0
3241000,2020-02-07,0,0,0
3241000,2020-02-08,0,0,0
3241000,2020-02-09,0,0,0
3241000,2020-02-10,0,0,0
3241000,2020-02-11,0,0,0
3241000,2020-02-12,0,0,0
3241000,2020-02-13,0,0,0
3241000,2020-02-14,0,0,0
3241000,2020-02-15,0,0,0
3241000,2020-02-16,0,0,0
3241000,2020-02-17,0,0,0
3241000,2020-02-18,0,0,0
3241000,2020-02-19,0,0,0
3241000,2020-02-20,0,0,0
3241000,2020-02-21,0,0,0
3241000,2020-02-22,0,0,0
3241000,2020-02-23,0,0,0
3241000,2020-02-24,0,0,0
3241000,2020-02-25,0,0,0
3241000,2020-02-26,0,0,0
3241000,2020-02-27,0,0,0
3241000,2020-02-28,0,0,0
3241000,2020-02-29,0,0,0
3241000,2020-03-01,1,0,1
3241000,2020-03-02,1,0,1
3241000,2020-03-03,2,0,2
3241000,2020-03-04,3,0,3
3241000,2020-03-05,3,0,3
3241000,2020-03-06,5,0,5
3241000,2020-03-07,6,0,6
3241000,2020-03-08,8,0,8
3241000,2020-03-09,9,0,9
3241000,2020-03-10,15,0,15
3241000,2020-03-11,26,0,26
3241000,2020-03-12,50,0,50
3241000,2020-03-13,60,0,60
3241000,2020-03-14,77,0,77
3241000,2020-03-15,97,0,97
3241000,2020-03-16,122,0,122
3241000,2020-03-17,155,0,155
3241000,2020-03-18,227,0,227
3241000,2020-03-19,286,0,286
3241000,2020-03-20,347,4,343
3241000,2020-03-21,377,6,371
3241000,2020-03-22,382,6,376
3241000,2020-03-23,422,8,414
3241000,2020-03-24,492,9,483
3241000,2020-03-25,594,11,583
3241000,2020-03-26,678,12,666
3241000,2020-03-27,731,13,718
3241000,2020-03-28,778,14,764
3241000,2020-03-29,827,16,811
3241000,2020-03-30,888,17,871
3241000,2020-03-31,933,22,911
3241000,2020-04-01,1013,26,987
3241000,2020-04-02,1064,30,1034
3241000,2020-04-03,1123,35,1088
3241000,2020-04-04,1153,38,1115
3241000,2020-04-05,1176,38,1138
3241000,2020-04-06,1215,45,1170
3241000,2020-04-07,1292,46,1246
3241000,2020-04-08,1371,51,1320
3241000,2020-04-09,1446,58,1388
3241000,2020-04-10,1470,58,1412
3241000,2020-04-11,1490,59,1431
3241000,2020-04-12,1513,62,1451
3241000,2020-04-13,1522,64,1458
3241000,2020-04-14,1564,70,1494
3241000,2020-04-15,1589,72,1517
3241000,2020-04-16,1637,74,1563
3241000,2020-04-17,1689,79,1610
3241000,2020-04-18,1720,82,1638
3241000,2020-04-19,1733,84,1649
3241000,2020-04-20,1746,85,1661
3241000,2020-04-21,1783,89,1694
3241000,2020-04-22,1812,91,1721
3241000,2020-04-23,1843,93,1750
3241000,2020-04-24,1870,94,1776
3241000,2020-04-25,1896,95,1801
3241000,2020-04-26,1922,95,1827
3241000,2020-04-27,1924,97,1827
3241000,2020-04-28,1951,99,1852
3241000,2020-04-29,1969,101,1868
3241000,2020-04-30,2003,102,1901
3241000,2020-05-01,2015,102,1913
3241000,2020-05-02,2028,102,1926
3241000,2020-05-03,2039,102,1937
3241000,2020-05-04,2048,103,1945
3241000,2020-05-05,2067,105,1962
3241000,2020-05-06,2086,105,1981
3241000,2020-05-07,2120,106,2014
3241000,2020-05-08,2130,106,2024
3241000,2020-05-09,2139,107,2032
3241000,2020-05-10,2146,108,2038
3241000,2020-05-11,2151,108,2043
3241000,2020-05-12,2175,109,2066
3241000,2020-05-13,2194,110,2084
3241000,2020-05-14,2202,110,2092
3241000,2020-05-15,2207,110,2097
3241000,2020-05-16,2212,110,2102
3241000,2020-05-17,2217,111,2106
3241000,2020-05-18,2220,111,2109
3241000,2020-05-19,2232,113,2119
3241000,2020-05-20,2259,113,2146
3241000,2020-05-21,2275,113,2162
3241000,2020-05-22,2281,114,2167
3241000,2020-05-23,2292,115,2177
3241000,2020-05-24,2294,115,2179
3241000,2020-05-25,2303,115,2188
3241000,2020-05-26,2323,115,2208
3241000,2020-05-27,2383,115,2268
3241000,2020-05-28,2417,115,2302
3241000,2020-05-29,2436,115,2321
3241000,2020-05-30,2454,115,2339
3241000,2020-05-31,2469,115,2354
3241000,2020-06-01,2470,115,2355
3241000,2020-06-02,2488,115,2373
3241000,2020-06-03,2525,116,2408
3241000,2020-06-04,2554,116,2437
3241000,2020-06-05,2569,116,2452
3241000,2020-06-06,2589,116,2472
3241000,2020-06-07,2593,116,2476
3241000,2020-06-08,2613,116,2496
3241000,2020-06-09,2647,116,2530
3241000,2020-06-10,2667,116,2550
3241000,2020-06-11,2688,116,2571
3241000,2020-06-12,2701,116,2584
3241000,2020-06-13,2707,116,2590
3241000,2020-06-14,2710,116,2593
3241000,2020-06-15,2721,116,2597
3241000,2020-06-16,2742,116,2606
3241000,2020-06-17,2751,117,2610
3241000,2020-06-18,2761,117,2614
3241000,2020-06-19,2776,117,2620
3241000,2020-06-20,2781,117,2621
3241000,2020-06-21,2784,117,2621
3241000,2020-06-22,2788,117,2622
3241000,2020-06-23,2796,117,2622
3241000,2020-06-24,2802,117,2622
3241000,2020-06-25,2805,117,2622
3241000,2020-06-26,2807,117,2622
3241000,2020-06-27,2807,117,2622
3241000,2020-06-28,2809,117,2622
3241000,2020-06-29,2811,117,2623
3241000,2020-06-30,2818,117,2623
3241000,2020-07-01,2823,117,2623
3241000,2020-07-02,2825,117,2624
3241000,2020-07-03,2826,117,2624
3241000,2020-07-04,2826,117,2624
3241000,2020-07-05,2826,117,2624
3241000,2020-07-06,2826,117,2624
3241000,2020-07-07,2827,117,2624
3241000,2020-07-08,2829,117,2624
3241000,2020-07-09,2831,117,2624
3241000,2020-07-10,2833,117,2624
3241000,2020-07-11,2833,117,2624
3251000,2020-01-28,0,0,0
3251000,2020-01-29,0,0,0
3251000,2020-01-30,0,0,0
3251000,2020-01-31,0,0,0
3251000,2020-02-01,0,0,0
3251000,2020-02-02,0,0,0
3251000,2020-02-03,0,0,0
3251000,2020-02-04,0,0,0
3251000,2020-02-05,0,0,0
3251000,2020-02-06,0,0,0
3251000,2020-02-07,0,0,0
3251000,2020-02-08,0,0,0
3251000,2020-02-09,0,0,0
3251000,2020-02-10,0,0,0
3251000,2020-02-11,0,0,0
3251000,2020-02-12,0,0,0
3251000,2020-02-13,0,0,0
3251000,2020-02-14,0,0,0
3251000,2020-02-15,0,0,0
3251000,2020-02-16,0,0,0
3251000,2020-02-17,0,0,0
3251000,2020-02-18,0,0,0
3251000,2020-02-19,0,0,0
3251000,2020-02-20,0,0,0
3251000,2020-02-21,0,0,0
3251000,2020-02-22,0,0,0
3251000,2020-02-23,0,0,0
3251000,2020-02-24,0,0,0
3251000,2020-02-25,0,0,0
3251000,2020-02-26,0,0,0
3251000,2020-02-27,0,0,0
3251000,2020-02-28,0,0,0
3251000,2020-02-29,0,0,0
3251000,2020-03-01,0,0,0
3251000,2020-03-02,0,0,0
3251000,2020-03-03,0,0,0
3251000,2020-03-04,0,0,0
3251000,2020-03-05,0,0,0
3251000,2020-03-06,0,0,0
3251000,2020-03-07,0,0,0
3251000,2020-03-08,0,0,0
3251000,2020-03-09,0,0,0
3251000,2020-03-10,1,0,1
3251000,2020-03-11,11,0,11
3251000,2020-03-12,16,0,16
3251000,2020-03-13,19,0,19
3251000,2020-03-14,19,0,19
3251000,2020-03-15,23,0,23
3251000,2020-03-16,25,0,25
3251000,2020-03-17,25,0,25
3251000,2020-03-18,32,0,32
3251000,2020-03-19,40,0,40
3251000,2020-03-20,62,0,62
3251000,2020-03-21,62,0,62
3251000,2020-03-22,68,0,68
3251000,2020-03-23,87,0,87
3251000,2020-03-24,99,0,99
3251000,2020-03-25,101,1,100
3251000,2020-03-26,111,2,109
3251000,2020-03-27,119,3,116
3251000,2020-03-28,128,6,122
3251000,2020-03-29,131,6,125
3251000,2020-03-30,141,8,133
3251000,2020-03-31,149,8,141
3251000,2020-04-01,164,14,150
3251000,2020-04-02,181,14,167
3251000,2020-04-03,199,14,185
3251000,2020-04-04,203,14,189
3251000,2020-04-05,204,14,190
3251000,2020-04-06,211,15,196
3251000,2020-04-07,218,17,201
3251000,2020-04-08,234,18,216
3251000,2020-04-09,248,18,230
3251000,2020-04-10,249,18,231
3251000,2020-04-11,251,19,232
3251000,2020-04-12,255,19,236
3251000,2020-04-13,257,19,238
3251000,2020-04-14,264,20,244
3251000,2020-04-15,270,20,250
3251000,2020-04-16,275,21,254
3251000,2020-04-17,282,22,260
3251000,2020-04-18,288,22,266
3251000,2020-04-19,293,22,271
3251000,2020-04-20,298,22,276
3251000,2020-04-21,301,22,279
3251000,2020-04-22,302,22,280
3251000,2020-04-23,307,22,285
3251000,2020-04-24,314,22,292
3251000,2020-04-25,315,22,293
3251000,2020-04-26,316,22,294
3251000,2020-04-27,320,22,298
3251000,2020-04-28,321,22,299
3251000,2020-04-29,321,22,299
3251000,2020-04-30,327,22,305
3251000,2020-05-01,328,22,306
3251000,2020-05-02,330,22,308
3251000,2020-05-03,330,22,308
3251000,2020-05-04,334,24,310
3251000,2020-05-05,338,25,313
3251000,2020-05-06,345,25,320
3251000,2020-05-07,346,25,321
3251000,2020-05-08,348,25,323
3251000,2020-05-09,348,25,323
3251000,2020-05-10,348,25,323
3251000,2020-05-11,350,25,325
3251000,2020-05-12,350,25,325
3251000,2020-05-13,352,25,327
3251000,2020-05-14,352,25,327
3251000,2020-05-15,352,25,327
3251000,2020-05-16,352,25,327
3251000,2020-05-17,352,25,327
3251000,2020-05-18,354,25,329
3251000,2020-05-19,355,25,330
3251000,2020-05-20,356,25,331
3251000,2020-05-21,356,25,331
3251000,2020-05-22,357,25,332
3251000,2020-05-23,357,25,332
3251000,2020-05-24,357,25,332
3251000,2020-05-25,359,26,333
3251000,2020-05-26,359,26,333
3251000,2020-05-27,359,26,333
3251000,2020-05-28,360,26,334
3251000,2020-05-29,361,26,335
3251000,2020-05-30,361,26,335
3251000,2020-05-31,361,26,335
3251000,2020-06-01,361,26,335
3251000,2020-06-02,364,26,338
3251000,2020-06-03,367,26,341
3251000,2020-06-04,367,26,341
3251000,2020-06-05,368,26,342
3251000,2020-06-06,368,26,342
3251000,2020-06-07,368,26,342
3251000,2020-06-08,369,26,343
3251000,2020-06-09,369,26,343
3251000,2020-06-10,370,26,344
3251000,2020-06-11,370,26,344
3251000,2020-06-12,371,26,345
3251000,2020-06-13,371,26,345
3251000,2020-06-14,371,26,345
3251000,2020-06-15,377,26,351
3251000,2020-06-16,377,26,351
3251000,2020-06-17,378,26,352
3251000,2020-06-18,378,26,352
3251000,2020-06-19,378,26,352
3251000,2020-06-20,378,26,352
3251000,2020-06-21,378,26,352
3251000,2020-06-22,379,26,353
3251000,2020-06-23,380,26,354
3251000,2020-06-24,387,26,361
3251000,2020-06-25,388,26,362
